"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"NR39",796,27,0.152,18.71,39.81,0.74,42.5,329.9,5
"NR44",797,46,0.148,18.94,39.57,0.74,39,308.7,6
"NR45",798,39,0.16,16.79,31.73,0.74,40.9,293.2,6
"NR46",799,90,0.147,19.66,36.2,0.74,37.6,305.7,6
"NR47",800,37,0.144,20.17,37.42,0.74,37.9,314.1,5
"NR48",801,0,0.164,17.01,36.66,0.74,48.2,341.5,5
"NR49",802,34,0.138,21.82,40.95,0.74,37.8,332.4,5
"NR50",803,1,0.137,20.51,35.16,0.74,35.2,301.7,6
"NR51",804,0,0.138,19.62,39.31,0.74,35.1,292.7,7
"NR56",805,41,0.158,17.91,36.95,0.74,42.3,315.5,5
"NR57",806,25,0.151,18.75,34.52,0.74,39.2,305.8,6
"NR58",807,30,0.139,21.54,37.83,0.74,36.9,321.4,5
"NR59",808,0,0.137,22.52,37.64,0.74,36.5,327.2,5
"NR60",809,13,0.113,24.71,38.14,0.74,25.6,264,6
"NR61",810,11,0.135,18.75,37.77,0.74,34.8,282.7,6
"NR62",811,37,0.111,25.28,34.72,0.74,22.5,234,5
"NR63",812,42,0.154,14.99,31.52,0.74,38.3,261.5,8
"NR64",813,36,0.126,21.9,29.84,0.74,30.2,276.2,6
"NR65",814,24,0.155,16.46,27.71,0.74,44.7,320.8,7
"NR67",815,14,0.164,15.58,32.17,0.74,47.3,320.5,6
"NR68",816,63,0.146,19.82,37.1,0.74,39,317.4,5
"NR69",817,29,0.144,21.13,35.01,0.74,38,322.1,5
"NR70",818,13,0.114,24.4,32.58,0.74,22.4,228.6,7
"NR71",819,78,0.147,16.85,33.53,0.74,37.6,277.9,6
"NR72",820,29,0.135,17.71,37,0.74,33.6,266.3,8
"NR73",821,35,0.174,14.12,30.05,0.74,45,281.1,6
"NR74",822,18,0.177,14.02,31.91,0.74,46.2,285,6
"NR75",823,42,0.18,14.84,40.16,0.74,49.8,312.6,5
"NR76",824,48,0.196,13.6,35.31,0.74,52.6,304.5,5
"NR77",825,140,0.168,16.54,36.82,0.74,46.1,319.3,5
"NR78",826,218,0.247,11.35,38.39,0.74,70.8,335.4,4
"NR79",827,70,0.256,10.56,37.51,0.74,75.4,338.9,4
"NR82",828,26,0.118,21.6,32.74,0.74,23.5,220.8,8
"NR83",829,31,0.157,17.61,40.03,0.74,43.3,316.5,5
"NR84",830,36,0.183,14.33,39.62,0.74,50.8,311.3,5
"NR85",831,72,0.184,14.67,40.65,0.74,48.6,301,5
"NR86",832,66,0.195,13.86,38.29,0.74,52.9,310.4,5
"NR87",833,41,0.202,14.51,30.48,0.74,51.8,305.3,4
"NR88",834,43,0.214,13.63,36.66,0.74,57.1,317.8,4
"NR89",835,69,0.242,11.66,36.39,0.74,66.8,324.3,4
"NR91",836,0,0.099,25.99,37.65,0.74,23.7,265,7
"NR92",837,16,0.139,18.03,37.94,0.74,36,283.1,6
"NR93",838,50,0.148,17.05,36.91,0.74,40.5,301.9,7
"NR94",839,32,0.147,17.84,35.12,0.74,40.1,307.7,7
"NR95",840,33,0.165,16.38,37.11,0.74,44.9,311.8,5
"NR96",841,43,0.195,13.48,41.62,0.74,56,324.1,5
"NR97",842,43,0.206,13.58,40.88,0.74,56.4,318.3,4
"NR98",843,32,0.214,13.66,36.87,0.74,57,317.2,4
"NR99",844,79,0.226,13.47,36.78,0.74,60.4,324.5,4
"NS00",845,0,0.101,25.06,31.77,0.74,24.1,261.3,7
"NS01",846,0,0.108,23.62,33.44,0.74,26.7,271.9,6
"NS02",847,32,0.151,16.17,33.49,0.74,38.1,272.8,7
"NS03",848,51,0.153,16.86,36.2,0.74,40.9,297.8,6
"NS04",849,31,0.157,16.71,34.92,0.74,43.2,310.3,6
"NS05",850,10,0.116,23.67,34.37,0.74,26.8,267.8,7
"NS06",851,35,0.144,18.92,32.16,0.74,38.7,311.5,7
"NS07",852,47,0.211,12.78,37.96,0.74,59.9,325.5,5
"NS08",853,36,0.219,13.18,38.55,0.74,59.8,323.4,3
"NS09",854,45,0.217,14.22,37.17,0.74,57.3,322.9,4
"NS10",855,4,0.096,31,31.83,0.74,17,212.7,5
"NS14",856,6,0.099,32.67,33.82,0.74,17.9,230.6,6
"NS15",857,98,0.109,25.55,34.8,0.74,23.2,247.1,6
"NS16",858,0,0.116,24.54,36.38,0.74,28.9,294.4,7
"NS17",859,10,0.202,14.41,40.27,0.74,55.1,324.3,4
"NS18",860,82,0.209,16.03,39.96,0.74,58.8,358.6,5
"NS19",861,76,0.195,15.9,34.65,0.74,56.3,356.6,4
"NS20",862,22,0.109,33.26,30.6,0.74,19.9,242.9,5
"NS21",863,32,0.114,24.87,29.26,0.74,21.2,218,6
"NS22",864,0,0.099,25.79,32.09,0.74,23.6,260.5,6
"NS23",865,0,0.102,30.28,35.6,0.74,22.3,268.6,5
"NS24",866,0,0.11,29.83,34.95,0.74,19.2,227.3,7
"NS25",867,9,0.141,20.07,28.03,0.74,34.7,292.6,7
"NS26",868,3,0.14,20.85,27.92,0.74,35.6,306.7,6
"NS27",869,20,0.166,16.12,31.63,0.74,47.4,325.5,6
"NS28",870,5,0.19,14.06,34.43,0.74,56.6,340.1,5
"NS29",871,15,0.206,15.25,34.3,0.74,61.2,369.6,4
"NS30",872,31,0.129,23.68,32.33,0.74,23.9,226.8,6
"NS31",873,5,0.105,33.57,27.7,0.74,17.5,222,5
"NS32",874,9,0.115,33.38,27.94,0.74,16.7,204.7,5
"NS33",875,3,0.113,30.93,33.26,0.74,18.5,219.5,5
"NS34",876,1,0.116,27.89,35.41,0.74,19.9,222.1,7
"NS35",877,18,0.116,28.85,36.47,0.74,19.4,221.1,7
"NS36",878,39,0.118,25.8,37.06,0.74,21.4,225.9,8
"NS37",879,2,0.121,24.43,34.86,0.74,23.1,233.2,7
"NS38",880,62,0.157,19.18,34.41,0.74,43.6,337,5
"NS39",881,21,0.199,15.97,36.09,0.74,62.9,395.7,4
"NS40",882,30,0.132,20.7,33.09,0.74,24.2,209.9,6
"NS41",883,12,0.125,25.82,30.13,0.74,20.5,207.1,5
"NS42",884,6,0.117,28.95,29.56,0.74,19.1,214.3,5
"NS43",885,0,0.12,29.74,33.12,0.74,18.9,213.4,4
"NS44",886,2,0.118,29.92,36.51,0.74,19.1,217.9,4
"NS45",887,5,0.117,29.97,39.96,0.74,19.4,225,5
"NS46",888,12,0.131,30.84,39.14,0.74,21.9,247,5
"NS47",889,9,0.134,22.36,36.14,0.74,32.2,291.8,5
"NS48",890,91,0.136,22.87,35.51,0.74,28.3,262.2,6
"NS49",891,47,0.198,16.09,30.86,0.74,52.1,327.9,4
"NS50",892,21,0.137,21.24,34.9,0.74,26.4,228.1,5
"NS51",893,1,0.126,23.9,34.03,0.74,21.9,211.2,6
"NS52",894,5,0.123,26.5,33.45,0.74,20.5,212.5,5
"NS53",895,4,0.12,29.7,35.14,0.74,19.4,218.2,4
"NS54",896,82,0.147,19.41,25.21,0.74,25.5,202.9,4
"NS55",897,38,0.123,32.02,41.74,0.74,19.3,223.8,5
"NS56",898,30,0.138,31.37,38.8,0.74,22.2,246,5
"NS57",899,16,0.139,25.1,40.55,0.74,26.1,253.4,6
"NS58",900,18,0.139,22.53,35.98,0.74,27.7,251.7,6
"NS59",901,29,0.15,20.59,35.02,0.74,30.1,252.3,7
"NS60",902,0,0.124,22.12,36.55,0.74,23.6,217.7,6
"NS61",903,0,0.118,29.33,38.32,0.74,21.8,241.3,4
"NS62",904,2,0.119,27.21,37.5,0.74,22.1,235.2,5
"NS63",905,60,0.135,21.98,32.11,0.74,24.9,221.3,5
"NS64",906,52,0.115,32.98,37.11,0.74,18.5,224.1,5
"NS65",907,52,0.13,31.6,41.73,0.74,20.7,231.4,4
"NS66",908,3,0.158,27.83,37.77,0.74,25.5,247.9,4
"NS67",909,3,0.153,23.46,41.48,0.74,28,250.6,4
"NS68",910,26,0.162,20.92,29.85,0.74,45.4,363.9,4
"NS69",911,25,0.17,19.33,36.18,0.74,34.2,262.1,6
"NS70",912,36,0.119,25.4,38.26,0.74,22.7,230.6,5
"NS71",913,2,0.118,27.58,38.37,0.74,22.2,237.6,4
"NS72",914,4,0.113,26.97,37.64,0.74,21.8,234.1,5
"NS73",915,8,0.107,26.99,37.55,0.74,21.3,235.2,6
"NS74",916,51,0.125,29.05,36.88,0.74,19.9,216.9,5
"NS75",917,37,0.148,27.39,39.79,0.74,24.4,239.4,4
"NS76",918,4,0.156,26.26,42.38,0.74,26.4,248.5,5
"NS77",919,10,0.16,22.2,40.9,0.74,29.7,251.7,4
"NS78",920,0,0.144,22.36,36.55,0.74,28.7,254.7,6
"NS79",921,14,0.178,21.67,39.12,0.74,34.4,271.7,4
"NS80",922,44,0.116,28.93,42.77,0.74,22.7,251.8,3
"NS81",923,62,0.114,27.95,41.67,0.74,22.2,242.4,4
"NS82",924,0,0.112,28.45,39.61,0.74,21.6,239.8,4
"NS83",925,16,0.126,25.17,35.66,0.74,23.3,233,5
"NS84",926,76,0.138,24.61,33.33,0.74,22.3,211.2,4
"NS85",927,8,0.138,27.98,35.81,0.74,22.2,226.4,4
"NS86",928,3,0.137,25.47,39.03,0.74,25.2,246.8,5
"NS87",929,3,0.159,20.87,39.57,0.74,30.1,248.2,6
"NS88",930,22,0.186,21.56,38.26,0.74,33.8,261.6,4
"NS89",931,74,0.189,19.85,37.48,0.74,34.9,255.2,4
"NS90",932,15,0.112,28.19,43.71,0.74,21.9,241.7,4
"NS91",933,17,0.11,29.13,43.55,0.74,21.4,243.3,4
"NS92",934,0,0.11,28.93,42.29,0.74,21.3,241,5
"NS93",935,2,0.14,21.44,32.36,0.74,25.6,222.7,6
"NS94",936,2,0.149,23.1,31.81,0.74,24.2,211.9,4
"NS95",937,6,0.139,25.89,35.1,0.74,26,251.1,4
"NS96",938,8,0.168,22.49,34.22,0.74,28.3,234.4,4
"NS97",939,47,0.177,19.02,35.22,0.74,34,252.6,5
"NS98",940,9,0.207,19.1,36.15,0.74,37.6,260,5
"NS99",941,79,0.176,19.86,42.03,0.74,36.9,281.3,4
"NT00",942,19,0.135,23.82,39.57,0.74,25.9,245.5,6
"NT01",943,8,0.104,31.43,43.46,0.74,19.9,240.1,4
"NT02",944,3,0.108,26.78,40.02,0.74,20.8,227.7,6
"NT03",945,5,0.146,19.41,34.35,0.74,28.4,230.4,7
"NT04",946,18,0.155,19.45,29.78,0.74,28.3,223.8,6
"NT05",947,12,0.167,17.31,30.59,0.74,29.5,210.4,5
"NT06",948,22,0.201,17.76,32.8,0.74,36.2,243.9,4
"NT07",949,49,0.205,17.86,35.67,0.74,41.4,275.4,4
"NT08",950,64,0.211,18.09,38.66,0.74,40.6,270.8,4
"NT09",951,51,0.166,19.23,36.4,0.74,34.4,264.3,6
"NT10",952,2,0.122,28.63,40.57,0.74,22.7,248.2,4
"NT11",953,38,0.114,25.85,41.67,0.74,22.3,234.1,6
"NT12",954,29,0.113,25.28,40.95,0.74,22.5,233.7,6
"NT13",955,61,0.127,21.98,39.04,0.74,25.6,236.5,7
"NT14",956,19,0.141,20.17,33.58,0.74,27.4,230.5,7
"NT15",957,62,0.17,18.42,34.39,0.74,31.6,230.7,4
"NT16",958,81,0.246,14.77,34.22,0.74,49.1,267.3,5
"NT17",959,29,0.24,13.93,34.24,0.74,50.4,274,4
"NT18",960,37,0.207,18.26,41.29,0.74,40.3,269.8,4
"NT19",961,34,0.189,19.32,39.13,0.74,39.3,284.2,5
"NT20",962,6,0.137,25.22,38.11,0.74,25.5,246.1,4
"NT21",963,36,0.116,28.14,43.49,0.74,22.9,249.8,4
"NT22",964,31,0.12,25.08,42.42,0.74,24.6,247.9,5
"NT23",965,67,0.139,20.38,38.13,0.74,28.2,241.1,7
"NT24",966,21,0.133,23.81,36.45,0.74,25.2,240.7,6
"NT25",967,61,0.222,14.6,30.86,0.74,40.5,231.7,4
"NT26",968,98,0.217,15.89,34.28,0.74,42.6,259.1,4
"NT27",969,88,0.217,17.03,39.66,0.74,42.1,266.4,4
"NT28",970,22,0.214,16.38,37.68,0.74,44.9,280.8,4
"NT29",971,17,0.213,16.9,38.98,0.74,44.6,283.8,4
"NT30",972,12,0.148,24.07,39.04,0.74,28.2,255,5
"NT31",973,4,0.131,26.42,42.32,0.74,26,259.9,5
"NT32",974,23,0.133,22.93,42.66,0.74,28.3,261,5
"NT33",975,37,0.141,23.14,35.38,0.74,27.6,253,6
"NT34",976,3,0.147,18.86,36.01,0.74,31.3,246.5,5
"NT35",977,76,0.211,14.55,30.52,0.74,40.6,237.1,4
"NT36",978,114,0.251,11.87,33.85,0.74,55.7,271.6,4
"NT37",979,23,0.242,12.88,34.92,0.74,52.7,273.2,4
"NT38",980,0,0.215,15.35,49.52,0.74,48.9,291.8,4
"NT39",981,9,0.228,13.82,39.14,0.74,50.4,278.6,4
"NT40",982,6,0.147,22.08,39.91,0.74,31.3,269.9,4
"NT41",983,5,0.189,15.99,35.23,0.74,41.6,271.5,5
"NT42",984,43,0.193,16.05,32.32,0.74,40.6,262.5,5
"NT43",985,116,0.196,15.12,29.05,0.74,39.4,244.6,6
"NT44",986,3,0.153,18.69,36.9,0.74,32.7,253.6,6
"NT45",987,41,0.173,16.6,33.28,0.74,35.6,244.7,5
"NT46",988,94,0.268,10.67,35.04,0.74,61.2,272.7,4
"NT47",989,67,0.248,11.73,37.23,0.74,56.2,272.6,4
"NT48",990,65,0.212,15,40.64,0.74,46.2,275,4
"NT49",991,9,0.188,17.94,43.01,0.74,39.3,272.3,4
"NT50",992,37,0.173,21.74,41.83,0.74,34.7,273.9,4
"NT51",993,26,0.253,12.81,28.88,0.74,51.9,261.4,4
"NT52",994,67,0.251,12.49,23.46,0.74,46.8,230.2,5
"NT53",995,75,0.27,10.91,19.54,0.74,49.5,219.3,4
"NT54",996,76,0.264,10.9,20.08,0.74,47.9,215.4,4
"NT55",997,26,0.224,12.87,31.08,0.74,46.7,247.8,4
"NT56",998,90,0.267,11.15,33.85,0.74,61.1,277.3,4
"NT57",999,198,0.253,11.67,36.92,0.74,56.8,272.8,4
"NT58",1000,127,0.231,13.01,40.65,0.74,51.5,273.2,4
"NT59",1001,0,0.182,18.06,43.74,0.74,37.8,265.6,4
"NT60",1002,20,0.191,20.13,37.44,0.74,37.6,270,5
"NT61",1003,24,0.269,12.1,33.28,0.74,56.3,269,4
"NT62",1004,57,0.269,12.64,28.99,0.74,55.9,271.3,4
"NT63",1005,30,0.291,10.53,26.5,0.74,63.4,271.1,4
"NT64",1006,32,0.267,11.09,22.04,0.74,49.4,222.8,4
"NT65",1007,34,0.279,12.2,31.74,0.74,56.1,260.7,5
"NT66",1008,96,0.251,11.87,28.23,0.74,51.2,247.1,4
"NT67",1009,191,0.265,11.27,34.69,0.74,58.9,271.7,4
"NT68",1010,92,0.231,12.93,40.92,0.74,53,279.5,4
"NT69",1011,36,0.183,18.05,44.72,0.74,38.8,271.3,4
"NT70",1012,74,0.193,17.98,37.6,0.74,38.3,258.5,4
"NT71",1013,26,0.228,13.71,35.11,0.74,50.4,276.9,4
"NT72",1014,1,0.268,13.21,34.06,0.74,52.5,260.1,5
"NT73",1015,18,0.283,11.75,29.96,0.74,60.4,277.4,4
"NT74",1016,74,0.282,11.18,31.32,0.74,62.1,277.7,4
"NT75",1017,32,0.263,11.96,27.57,0.74,53.1,250.5,4
"NT76",1018,82,0.272,11.28,24.1,0.74,50.7,228.9,4
"NT77",1019,122,0.251,12.54,33.15,0.74,52.7,264.1,3
"NT80",1020,57,0.237,13.73,29.86,0.74,52,278.7,4
"NT81",1021,39,0.219,14.77,30.89,0.74,45.7,263.4,4
"NT82",1022,99,0.236,13.2,32.49,0.74,51.3,271.3,4
"NT83",1023,39,0.273,13.16,32.82,0.74,56,276.4,4
"NT84",1024,37,0.28,11.7,32.08,0.74,60.4,278.3,4
"NT85",1025,29,0.276,11.53,32.99,0.74,60.3,277.3,4
"NT86",1026,29,0.25,12.6,31.64,0.74,51.3,257.1,4
"NT87",1027,41,0.19,14.53,35.35,0.74,42,256.4,5
"NT90",1028,84,0.301,10.61,33.41,0.74,63.7,270.8,4
"NT91",1029,77,0.246,13.05,30.24,0.74,52,265.6,4
"NT92",1030,128,0.293,10.87,33.17,0.74,63.6,272.2,5
"NT93",1031,83,0.274,13.58,33.43,0.74,54.5,273.4,5
"NT94",1032,38,0.278,12.41,33.11,0.74,58.3,278.1,4
"NT95",1033,33,0.276,12.18,33.79,0.74,58.7,277.9,4
"NT96",1034,44,0.271,11.73,33.43,0.74,58.8,276,4
"NU00",1035,45,0.298,12.2,32.75,0.74,56.7,258.9,5
"NU01",1036,80,0.288,12.41,34.17,0.74,55.5,259.4,4
"NU02",1037,54,0.276,13.02,32.87,0.74,51.5,250.6,5
"NU03",1038,44,0.271,13.93,34.62,0.74,52.2,265.1,5
"NU04",1039,58,0.275,12.86,32.8,0.74,56.5,276.4,4
"NU05",1040,10,0.253,13.58,31.38,0.74,51.5,268.1,4
"NU10",1041,24,0.294,12.63,32.63,0.74,53.6,250.8,5
"NU11",1042,27,0.291,12.66,34.4,0.74,54.4,256.4,5
"NU12",1043,33,0.273,14.4,34.43,0.74,49.1,253,5
"NU13",1044,100,0.279,13.79,31.11,0.74,53.7,271.1,5
"NU14",1045,80,0.251,12.6,28.03,0.74,49.3,245.8,4
"NU20",1046,31,0.279,14.74,31.67,0.74,41,214.4,4
"NU21",1047,38,0.28,15.24,30.97,0.74,44.9,238.7,5
"NU22",1048,42,0.278,14.99,30.59,0.74,48.7,257.3,5
"NU23",1049,17,0.271,14.72,30.23,0.74,50.2,265.3,5
"NW95",1050,53,0.123,23.21,35.56,0.74,24.8,239.7,7
"NW96",1051,21,0.122,23.97,36.3,0.74,24.4,240,6
"NW97",1052,1,0.116,24.07,36.52,0.74,23.5,237.2,7
"NX03",1053,8,0.127,21.35,33.07,0.74,26.1,236.8,8
"NX04",1054,78,0.129,20.88,33.74,0.74,26.4,235.2,8
"NX05",1055,26,0.123,22.4,34.91,0.74,25,236.4,8
"NX06",1056,21,0.122,23.61,36.66,0.74,24.4,238.3,7
"NX07",1057,15,0.127,20.85,34.65,0.74,28.1,252,7
"NX08",1058,34,0.121,25.96,35.19,0.74,23.3,239.6,5
"NX09",1059,30,0.101,25.63,30.44,0.74,23.2,254.5,6
"NX13",1060,73,0.134,20.18,33.14,0.74,27.3,235,8
"NX14",1061,3,0.136,21.29,36.61,0.74,27.7,243.9,7
"NX15",1062,43,0.13,21.67,34.68,0.74,26,235.6,7
"NX16",1063,49,0.117,28.79,37.75,0.74,22.3,246.9,4
"NX17",1064,7,0.127,25.15,32.1,0.74,25.4,249.6,4
"NX18",1065,17,0.125,23.54,36.52,0.74,25.7,246.6,5
"NX19",1066,25,0.115,27.68,36.77,0.74,21.4,230.2,3
"NX24",1067,0,0.125,21.33,33.61,0.74,25.7,234.1,8
"NX25",1068,9,0.112,31.56,39.97,0.74,21.9,259.9,5
"NX26",1069,9,0.126,24.77,32.63,0.74,24.7,244.3,5
"NX27",1070,6,0.134,23.68,32.45,0.74,27.2,254.2,5
"NX28",1071,1,0.126,24.2,33.46,0.74,26.2,254.7,6
"NX29",1072,2,0.132,22.01,30.82,0.74,26.9,244.6,6
"NX33",1073,7,0.131,20.28,32.11,0.74,26.8,232.6,7
"NX34",1074,12,0.134,20.98,33.54,0.74,27.1,238,7
"NX35",1075,6,0.118,30.22,38.48,0.74,23.4,265,5
"NX36",1076,6,0.129,25.81,39.11,0.74,25.5,256.7,5
"NX37",1077,70,0.134,22.79,33.07,0.74,27.1,248.8,5
"NX38",1078,19,0.143,21.05,30.83,0.74,28.5,241.3,5
"NX39",1079,14,0.143,19.36,29.09,0.74,26.7,214.2,5
"NX43",1080,37,0.153,17.87,32.56,0.74,30.9,234.9,7
"NX44",1081,9,0.143,19.67,33.19,0.74,28.8,237.2,7
"NX45",1082,10,0.136,20.91,33.39,0.74,27.3,237.4,7
"NX46",1083,50,0.137,20.73,35.26,0.74,27.5,237.4,7
"NX47",1084,38,0.147,18.13,30.29,0.74,27.1,208.2,5
"NX48",1085,83,0.143,18.06,31.31,0.74,25.9,201.7,6
"NX49",1086,16,0.14,18.9,31.65,0.74,25.9,207.3,6
"NX54",1087,4,0.131,20.34,32.46,0.74,27.5,239.1,7
"NX55",1088,47,0.133,21.08,34.99,0.74,26.4,231.4,6
"NX56",1089,20,0.147,18.91,31.74,0.74,27.6,217.8,6
"NX57",1090,24,0.145,19.69,33.36,0.74,27.6,225,6
"NX58",1091,94,0.141,19.34,33.17,0.74,26.2,212.7,5
"NX59",1092,12,0.133,20.42,35.24,0.74,24.8,212.1,6
"NX64",1093,35,0.138,20.85,31.94,0.74,28,239.2,6
"NX65",1094,11,0.136,23.44,29.57,0.74,26.2,240.1,4
"NX66",1095,18,0.139,21,36.48,0.74,26.7,232.5,6
"NX67",1096,85,0.135,21.02,35.16,0.74,25.8,226.9,7
"NX68",1097,46,0.138,20.56,33.82,0.74,25.2,214.2,6
"NX69",1098,6,0.13,21.02,36.55,0.74,24.5,215.4,6
"NX74",1099,62,0.157,19.58,28.64,0.74,29.9,231.9,3
"NX75",1100,9,0.142,23.33,27.36,0.74,26.2,232.5,4
"NX76",1101,37,0.145,19.85,26.12,0.74,25.8,209.9,5
"NX77",1102,15,0.143,17.55,29.17,0.74,27.1,210,8
"NX78",1103,10,0.128,21.05,36.06,0.74,24,212.5,6
"NX79",1104,23,0.121,25.12,38.14,0.74,22.7,226.7,5
"NX84",1105,1,0.153,21.54,31.4,0.74,29.7,245.5,4
"NX85",1106,71,0.161,17.01,30.3,0.74,31.9,227.9,6
"NX86",1107,14,0.152,20.19,26.78,0.74,27,215.8,4
"NX87",1108,21,0.158,16.58,24.48,0.74,28.4,201.2,6
"NX88",1109,3,0.142,19.11,25.73,0.74,25.3,202.6,5
"NX89",1110,128,0.144,18.22,25.35,0.74,24.9,194,6
"NX90",1111,0,0.24,16.21,39.32,0.74,37.9,214.4,6
"NX91",1112,55,0.254,16.58,38.71,0.74,43.5,241.7,7
"NX92",1113,30,0.228,18.34,38.51,0.74,37.6,231.4,7
"NX93",1114,0,0.178,24.87,39.04,0.74,36.1,299.9,6
"NX94",1115,0,0.16,22.58,37.96,0.74,29,241.6,5
"NX95",1116,28,0.171,19.37,34.76,0.74,29.1,215.8,4
"NX96",1117,23,0.163,17.24,29.91,0.74,32.1,234,6
"NX97",1118,28,0.181,18.82,27.64,0.74,29.5,208,5
"NX98",1119,11,0.16,17.85,24,0.74,27.9,203.8,4
"NX99",1120,49,0.117,25.81,43.2,0.74,23.1,240.4,6
"NY00",1121,65,0.295,13.42,36.29,0.74,52.3,245,6
"NY01",1122,56,0.287,12.41,36.92,0.74,60.7,281.6,5
"NY02",1123,62,0.245,17.81,41.18,0.74,44.5,262.1,6
"NY03",1124,82,0.258,16.8,41.89,0.74,40.3,220.4,8
"NY04",1125,19,0.224,15.96,39.37,0.74,33.6,195.2,6
"NY05",1126,3,0.193,17.74,38.41,0.74,30.5,203.7,5
"NY06",1127,24,0.217,15.86,37.83,0.74,33,195.6,5
"NY07",1128,17,0.242,14.69,32.81,0.74,36.7,196.8,6
"NY08",1129,5,0.171,19.44,26.03,0.74,29.9,221,5
"NY09",1130,67,0.148,21.87,37.73,0.74,28.8,249,5
"NY10",1131,50,0.331,8.96,29.82,0.74,97.6,358.6,4
"NY11",1132,59,0.338,8.48,26.39,0.74,99.8,353.3,4
"NY12",1133,77,0.301,10.16,33.18,0.74,78.6,322.3,4
"NY13",1134,67,0.247,17.88,37.29,0.74,45.7,267.1,6
"NY14",1135,59,0.255,15.13,39.15,0.74,38.2,200.4,7
"NY15",1136,33,0.232,14.55,36.32,0.74,34,185.8,5
"NY16",1137,10,0.223,16.31,35.93,0.74,33.7,199,6
"NY17",1138,8,0.235,17.62,30.56,0.74,36.5,215.8,7
"NY18",1139,15,0.183,20.31,27.44,0.74,33.4,242.2,6
"NY19",1140,23,0.16,19.92,37.87,0.74,33.1,263.3,6
"NY20",1141,75,0.322,9.55,32.53,0.74,95,365,5
"NY21",1142,196,0.328,9.16,30.58,0.74,96.8,361,4
"NY22",1143,132,0.32,9.18,30.72,0.74,93,351.6,4
"NY23",1144,66,0.296,10.91,33.32,0.74,71.3,305.3,4
"NY24",1145,46,0.27,18.23,33.25,0.74,43.5,241.9,8
"NY25",1146,29,0.257,14.66,33.08,0.74,37.5,193.8,7
"NY26",1147,34,0.239,15.26,33,0.74,35.4,194.3,6
"NY27",1148,17,0.213,20.87,32.01,0.74,38.3,260.9,6
"NY28",1149,6,0.153,22.58,34.7,0.74,32.4,281.2,4
"NY29",1150,19,0.14,24.89,36.9,0.74,26,246.5,4
"NY30",1151,239,0.318,10.03,37.21,0.74,93.7,370.9,5
"NY31",1152,178,0.322,9.7,34.15,0.74,95.3,368.8,5
"NY32",1153,149,0.32,9.61,33.24,0.74,94,363.1,5
"NY33",1154,81,0.302,10.39,32.36,0.74,73.6,305.5,4
"NY34",1155,45,0.286,15.19,28.43,0.74,51,254.9,7
"NY35",1156,78,0.267,14.32,32.17,0.74,38.5,192.3,7
"NY36",1157,50,0.253,17,30.67,0.74,37.3,207.7,8
"NY37",1158,15,0.243,20.13,29.46,0.74,38.7,241.1,7
"NY38",1159,21,0.15,22.31,30.24,0.74,33.5,287.5,4
"NY39",1160,12,0.131,25.04,37.42,0.74,26.2,252.6,4
"NY40",1161,90,0.309,10.6,39.13,0.74,90.9,374.8,5
"NY41",1162,117,0.318,10.17,36.89,0.74,93.7,373.2,5
"NY42",1163,119,0.326,10.22,28.91,0.74,69,273.2,5
"NY43",1164,42,0.32,11.8,26.49,0.74,61,257.9,6
"NY44",1165,34,0.305,13.66,26.4,0.74,54,249.4,7
"NY45",1166,30,0.293,14.4,26.78,0.74,42.6,203.6,8
"NY46",1167,50,0.286,14.81,27.99,0.74,41.6,203,8
"NY47",1168,14,0.251,15.45,29.64,0.74,48.7,268.2,5
"NY48",1169,28,0.165,20.83,31.69,0.74,36.4,289.4,4
"NY49",1170,30,0.154,20.17,33.88,0.74,32.5,260.5,4
"NY50",1171,63,0.308,10.95,41.12,0.74,90.2,378.8,5
"NY51",1172,112,0.303,11.03,38.21,0.74,79.1,337.2,5
"NY52",1173,62,0.325,11.77,29.38,0.74,63.2,266.9,6
"NY53",1174,50,0.321,12.03,28.91,0.74,62.4,267.5,6
"NY54",1175,75,0.317,11.32,28.87,0.74,64.1,269.5,5
"NY55",1176,50,0.307,10.41,32.62,0.74,73.7,304.2,4
"NY56",1177,45,0.292,12.94,29.07,0.74,56.8,266.1,5
"NY57",1178,33,0.275,11.1,33.11,0.74,63.5,286,3
"NY58",1179,2,0.187,20.59,35.89,0.74,35.9,263.4,5
"NY59",1180,27,0.174,20.79,41.45,0.74,35.7,276,4
"NY60",1181,52,0.296,11.44,44.67,0.74,86.1,377.2,5
"NY61",1182,84,0.323,10.93,30,0.74,65.6,269.4,5
"NY62",1183,78,0.324,11.85,32.94,0.74,64.8,276.5,6
"NY63",1184,93,0.348,8.89,37.68,0.74,86.7,310.2,5
"NY64",1185,24,0.322,10.12,36.95,0.74,92,362.7,5
"NY65",1186,98,0.293,12.08,33.78,0.74,76.7,348.1,5
"NY66",1187,152,0.295,10.61,35.78,0.74,68.3,290.9,4
"NY67",1188,51,0.204,17.25,31.87,0.74,38.3,245.5,5
"NY68",1189,34,0.206,17.76,34.06,0.74,38.5,250.3,5
"NY69",1190,31,0.202,19.35,36.71,0.74,39.6,271.5,5
"NY70",1191,99,0.29,11.52,41.8,0.74,82.2,365.9,5
"NY71",1192,87,0.324,10.99,30.14,0.74,64.4,264.7,5
