"SPECIES","NAME","b","a","b_std_err","b_tval","b_pval","a_std_err","a_tval","a_pval","adj_r2","r2","F_val","F_num_df","F_den_df","Ymin","Ymax","change_10yr"
"S1204","Pyrenula occidentalis",0.00235905870445345,-4.20298275134954,0.000543311146537505,4.34200314035082,0.14410609084564,1.04654630607556,-4.01605043842762,0.155359461959909,0.899259513454782,0.949629756727391,18.8529912708164,1,1,1779.5,2011.5,-466.263082196018
"S1205","Pyrrhospora quernea",0.00097444331983806,-1.47867505904184,7.28992369245006e-05,13.3669892984924,0.0475377118778753,0.140421244079513,-10.5302802915245,0.0602753507861289,0.988868877784434,0.994434438892217,178.67640290601,1,1,1779.5,2011.5,3.79977760032823
"S1206","Pyrrhospora rubiginans",0.00114574898785426,-2.04918151147099,0.000558650665329234,2.05092208594976,0.288813272064127,1.07609386244499,-1.90427766850658,0.307838542381464,0.615848655628338,0.807924327814169,4.20628140263652,1,1,1779.5,2011.5,-110.532978971876
"S1207","Racodium rupestre",0.00115561740890689,-2.04916341936573,0.000392837771723409,2.9417166374738,0.208609186036081,0.756698848356327,-2.70803031327039,0.225197562828787,0.792825479546865,0.896412739773432,8.65369677519017,1,1,1779.5,2011.5,158.54171421629
"S1208","Ramalina calicaris",0.00116497975708502,-2.05983856275304,0.00022965450991045,5.07274931173478,0.123909203513933,0.442369129645276,-4.65637953625917,0.134674313638235,0.925185499504462,0.962592749752231,25.7327855797057,1,1,1779.5,2011.5,87.5924859245827
"S1209","Ramalina canariensis",-0.00341852226720649,7.12852758097169,0.000526802902504506,-6.48918646984344,0.0973390098953786,1.01474750731607,7.02492741256007,0.0900181887260838,0.953606557812208,0.976803278906104,42.1095410403991,1,1,1779.5,2011.5,-3.25644053188023
"S1210","Ramalina chondrina",1.77125506072875e-05,-0.0307367577597841,4.23662899962025e-05,0.418081229413176,0.747901229937606,0.0816075366393955,-0.376641166067818,0.770684004195094,-0.702429149797572,0.148785425101214,0.174791914387633,1,1,1779.5,2011.5,22.5321888412
"S1211","Ramalina cuspidata",-0.0181791497975709,36.7175946356277,0.00271728618596334,-6.6901859257515,0.0944579420757015,5.23413855687159,7.01502152391883,0.090143612002888,0.956292357356197,0.978146178678098,44.7585877211235,1,1,1779.5,2011.5,-4.14422312431289
"S1212","Ramalina farinacea",0.00198481781376519,-3.01313039811067,0.00211889886243076,0.936721355113781,0.520792929568577,4.0815024531648,-0.738240496651985,0.595152829336271,-0.0652764683045857,0.467361765847707,0.877446897126199,1,1,1779.5,2011.5,3.80897799110551
"S1213","Ramalina fastigiata",-0.00303517206477734,6.59548679993255,0.00176462902366941,-1.72000574855441,0.335260409139105,3.3990946036802,1.94036576469264,0.302945258749971,0.494747875755652,0.747373937877826,2.9584197750602,1,1,1779.5,2011.5,-2.53026654032108
"S1214","Ramalina fraxinea",-0.00116346153846154,2.67758493589745,0.000638416163046224,-1.82241867578986,0.319494620717719,1.22974115556606,2.17735653050086,0.274089091327699,0.537166655001049,0.768583327500525,3.32120982986767,1,1,1779.5,2011.5,-1.90786949498454
"S1215","Ramalina lacera",-0.0133367914979758,26.8676517796897,0.00157880171030677,-8.44741389049064,0.0750135769709202,3.0411470636619,8.8347098043124,0.0717535397735256,0.972359962295198,0.986179981147599,71.3588014372541,1,1,1779.5,2011.5,-4.23612971172788
"S1216","Ramalina pollinaria",0.00057262145748988,-0.963437373481784,0.00111189597641758,0.514995529828979,0.69724150006277,2.141775728836,-0.449831119341981,0.730892243156386,-0.580752260023589,0.209623869988206,0.265220395743831,1,1,1779.5,2011.5,10.2653598733876
"S1217","Ramalina polymorpha",0.00183274291497976,-3.25828099696358,0.000166981618847103,10.9757165347518,0.0578428706565938,0.321646256478723,-10.1300137381798,0.0626419521564295,0.983534534929435,0.991767267464718,120.466353451224,1,1,1779.5,2011.5,591.528392644307
"S1218","Ramalina portuensis",0.00291472672064778,-5.20481018049934,0.000977200392360682,2.9827318362066,0.205937813695492,1.88232004338247,-2.76510373397845,0.220916980136766,0.797912215062599,0.8989561075313,8.89668920672038,1,1,1779.5,2011.5,-160.752199017386
"S1219","Ramalina siliquosa",-0.000948380566801625,2.51687668690959,0.000257996097011358,-3.67594927903066,0.169093161887118,0.496961757604045,5.0645279005853,0.124105295715757,0.862188748225082,0.931094374112541,13.512603102006,1,1,1779.5,2011.5,-1.13877490484262
"S1220","Ramalina subfarinacea",-0.00260829959514171,5.61906427125508,2.19135982738996e-05,-119.026531496123,0.00534842766899901,0.0422107948134839,133.119129741194,0.00478224128225853,0.999858839955791,0.999929419977896,14167.3151999977,1,1,1779.5,2011.5,-2.65662651694555
"S1221","Ramonia chrysophaea",0.00119078947368421,-2.12715021929825,0.000440609415960505,2.70259651870661,0.225613403649681,0.848718381049712,-2.506308649363,0.241685125660487,0.759153026248669,0.879576513124335,7.30402794292511,1,1,1779.5,2011.5,-145.65450643767
"S1222","Ramonia dictyospora",0.000959261133603242,-1.71013879048584,0.000169611250639969,5.65564566020124,0.111412074364758,0.326711551856337,-5.23439952082816,0.120174245490844,0.939368819406642,0.969684409703321,31.9863278337531,1,1,1779.5,2011.5,-304.806977852752
"S1223","Ramonia interjecta",0.00130794534412956,-2.33483286943321,0.000397512672688506,3.2903236399572,0.187835032960818,0.765703817916534,-3.04926371633649,0.201742238982977,0.830884393569797,0.915442196784898,10.8262296556612,1,1,1779.5,2011.5,-177.32963928619
"S1224","Ramonia nigra",0.00152252024291499,-2.74623435391364,0.00199778970930368,0.762102355330307,0.585432103395727,3.84821746049563,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000002,1,1,1779.5,2011.5,-41.0729613734004
"S1225","Rhaphidicyrtis trichosporella",0.00122165991902835,-2.19652952091769,0.00122248660237318,0.99932376899409,0.500215323810636,2.35479953999469,-0.932788325974719,0.522129192894931,-0.000676459650043704,0.499661770174978,0.998647995276554,1,1,1779.5,2011.5,-53.8578397984721
"S1226","Rhexophiale rhexoblephara",-0.0151027327935223,30.3341065283402,0.000390062049275393,-38.718795693091,0.016438483322335,0.751352147679974,40.3726889209086,0.01576535141745,0.99866679566745,0.999333397833725,1499.14513992332,1,1,1779.5,2011.5,-4.34773400060738
"S1227","Rhizocarpon alpicola",0.00136918016194332,-2.37595137483131,0.00327491421670645,0.418081229413176,0.747901229937606,6.30826258222527,-0.376641166067818,0.770684004195094,-0.702429149797571,0.148785425101214,0.174791914387633,1,1,1779.5,2011.5,22.5321888412019
"S1228","Rhizocarpon amphibium",0.000785931174089072,-1.400405280027,9.96338268186551e-05,7.88819619986649,0.0802771486908108,0.191918413751957,-7.2968781507174,0.0867053773226282,0.96836626264264,0.98418313132132,62.2236392875882,1,1,1779.5,2011.5,-425.128692433624
"S1229","Rhizocarpon anaperum",0.00122747975708503,-2.21405731275305,0.00161064947313149,0.762102355330307,0.585432103395727,3.10249341879081,-0.713638036858744,0.605410022589307,-0.265182186234817,0.367408906882592,0.580800000000002,1,1,1779.5,2011.5,-41.0729613733958
"S1230","Rhizocarpon badioatrum",0.00116649797570851,-2.06975885627531,0.0003260743423156,3.57739884538195,0.173526847218176,0.62809662682459,-3.29528732981611,0.187568200245402,0.855049171839487,0.927524585919744,12.7977824989401,1,1,1779.5,2011.5,192.801352161825
"S1231","Rhizocarpon caesium",0.00067839068825911,-1.17721782219973,0.00162262890685455,0.418081229413176,0.747901229937606,3.12556865328885,-0.376641166067818,0.770684004195094,-0.702429149797572,0.148785425101214,0.174791914387633,1,1,1779.5,2011.5,22.5321888412006
"S1232","Rhizocarpon chioneum",0.00103795546558705,-1.80117400472335,0.00248266459377746,0.418081229413176,0.747901229937606,4.78220164706858,-0.376641166067818,0.770684004195094,-0.702429149797572,0.148785425101214,0.174791914387633,1,1,1779.5,2011.5,22.5321888411987
